Requête,SELECT(n),JOIN(n),FILTER(1ou 0),UNION(n ou 0),ORDER BY(1ou 0),GROUP BY(1ou 0),LIMIT/OFFSET(1ou 0)
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University2887.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University2698.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University7963.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University6205.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9006.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University6674.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9692.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9267.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University63.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University5022.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University689.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University4687.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University896.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University4518.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8654.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University7475.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8952.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University50.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University5443.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University7191.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University7967.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University5699.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9083.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University7016.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University6354.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8709.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3872.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University7966.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8761.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1257.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8924.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University4105.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9593.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1340.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3073.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University6631.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3024.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1241.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University10040.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9185.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University6879.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3512.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8639.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University2316.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8165.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University7182.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University4350.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University5722.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1378.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University10086.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1583.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8142.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8764.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9544.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University7940.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University4987.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3342.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3013.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University5491.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University5072.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8635.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9262.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University6226.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University6787.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University6817.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University5607.edu> .
}",2,1,0,0,0,0,0
